NAME,DINING TIME,RATING,REVIEW
StacyJ,"Dined on February 15, 2013",5,"I love this restaurant! I have been here a handful of times, alone, with my husband, with friends, summer, winter and fall, and it is always a good scene. Not romantic but intimate in that you will be almost sitting in the laps of your neighboring diners. The food is wonderful and comforting. The staff is knowledgeable and warm (if you allow it), from food to wine and anything in between."
OpenTable Diner,"Dined on February 14, 2013",4,"very flavorful food, a bit on the salty side, but I have heard that is how many Batali restaurants tend to be. great wine"
jojo,"Dined on February 3, 2013",4,"Very tiny place but great food and sevice ,the wine selection was terrific. We plan on going back"
OpenTable Diner,"Dined on February 2, 2013",2,"Any place that asks $20 plus per small plate and says they are a tapas restaurant should not put a time limit on the table. $350 for three of us and only 1hr 45min and we were asked to leave and that someone else had a reservation, not cool. Lost my business for good"
Excook,"Dined on February 2, 2013",4,had scallops and they were minute and only 4
AppleAnnie12,"Dined on January 29, 2013",4,Fabulous food in a too loud setting with postage size tables!
LaLa,"Dined on January 28, 2013",4,"Good food. Good service. The restaurant wasn't busy, so it's difficult to tell what it would be like when it is busy. There was 1 chef, so I don't know how she would be able to keep up if all the tables were full. Will definitely go back."
ynadal,"Dined on January 27, 2013",5,One of my favorites when in town. Food is ewquisite and the service is consistently great!
OpenTable Diner,"Dined on January 26, 2013",4,"This small Restaurant has many excellent features. Professional, attentive waiters and superb food. Negatives: small tables, noisy, not cheap. Would definitely recommend, and most assuredly return."
OpenTable Diner,"Dined on January 25, 2013",4,"The food is so fantastic (thinking first and foremost about the bacalao croquetas). However, the service is always a little disappointing - but I'll keep coming back for the food!"
HeidiP,"Dined on January 25, 2013",5,Truly my favourite restaurant in NY. I go for dinner on every trip. Spanish tapas done exceptionally well. Definitely lively so not your seen if you don't like noise. Seating is a bit cramped but it adds to the atmosphere!
Harald,"Dined on January 23, 2013",4,We had a great evening and the food was amazing. Will definetely come back.
RichardS,"Dined on January 21, 2013",5,"we had an excellent meal and a good, reasonably bottle of wine"
newyork,"Dined on January 21, 2013",1,This restaurant does not deserve michelin starred one at all. Most of all managing staff are not considered to be courteous . And they are very rude and busy in filling the seats without caring customers.
gail,"Dined on January 21, 2013",4,"Enjoyed a very rich meal here after a glass of Spanish wine from the associated wine bar next door. We found the duck egg, beef tongue, scallops, and charcuterie to be excellent and interesting. The oxtail stood out for being rather boring, and I've already forgotten some of our other choices. The place is quite meat-heavy, despite the lighter fare tapas implies. The table was also quite cramped and it was a juggling game to share plates. Despite enjoying it, we may find a place with a mix of light and heavy fare next time."
chavi,"Dined on January 19, 2013",3,The only sad thing about it is that if you arrive early there is no place to stay or wait. yo have to come back.
OpenTable Diner,"Dined on January 18, 2013",2,"Very overrated. You can get much better quality tapas elsewhere, without the pretentiousness."
Lcedarpoint,"Dined on January 16, 2013",4,"ALWAYS a favorite for lunch for my hubby and I. Of all of Mario's places, still most unique flavors. Only critique this time, is that we came w our 3 kids, and we know its not kid place they were not even trying to accommodate. Just wont bring kids next time."
Manjusri,"Dined on January 15, 2013",3,"I'm disappointed to say that Casa Mono appeared to be resting on it's laurels when we visited last week. I have been dining there 2-3 times a year for as long as it has been open, and although the menu remains among the most creative, interesting, even exciting, the preparation and execution has drifted to mediocre. We found that some dishes were not prepared with care, and salt and other condiments were overused to the point of diminishing the natural flavor of the recipe. Service was at best barely satisfactory, which can be overlooked when the food special. Hopefully, Casa Mono will be able to return to it's tradition of exquisite preparation to go along with it's exceptional menu."
Steven,"Dined on January 14, 2013",5,Tapas/small plates really don't get any better.
francemichele,"Dined on January 13, 2013",3,"Fabulous tapas, especially the caramelized foie gras over shallots. a dream...."
LaSignora,"Dined on January 11, 2013",4,"Food and the wine recommended by our waitress was terrific. Unfortunately, the crowded tables and noise level really do detract from the quality of the experience. It is almost impossible not to be bumped into and a private conversation is simply impossible. I realize this is a hot spot, but these menu items and the corresponding prices deserve a more elegant experience!"
OpenTable Diner,"Dined on January 11, 2013",1,Terrible experience. Rude service. Loud 80's music. Food that's meant to be shared yet incredibly difficult to share. Unimpressive food.
Jessyjessyjessy,"Dined on January 10, 2013",5,"Outstanding! The only reason I did not give the service an ""Excellent"" review is that we were in a corner table and the waiter had a difficult time getting to us physically. However, everything was just wonderful, and I would definitely go back. I had to impress someone on this lunch date, and it was the perfect place for that."
mitch,"Dined on January 7, 2013",3,"Food was very tasty and the wine list is very good. However, food service was rushed and could have been more friendly. Would advise restaurant managers to modify service to allow for a more leisurely dining experience. At Manhattan prices, allowing for a dining experience and not a fast food chain is recommended."
villagegal,"Dined on January 6, 2013",3,"Our second time at Casa Mono and second time we were on time for our reservation but are table wasn't ready and there is literally NO place to wait inside. Not great for a cold winter evening. But if you don't mind being sent outside and around the corner to a crowded bar where hopefully you'll be called for your table, go for it!  We do love the food and once seated were happy to given complimentary wine as apology for the wait. And were comped for the chewy artichokes that were the only disappointment on a VERY tasty and interesting menu from which we shared 11 dishes including dessert. Loved the ""burnt custard"" that was the best creme brulee ever!"
Terrific,"Dined on January 6, 2013",5,Spectacular! We ordered 10 dishes and every one was terrific!
OpenTable Diner,"Dined on January 5, 2013",2,"The service was very rude.  After spending a lot of money for very little food, the woman told us that we had to leave to make room for the next reservation. We weren't even there for 2 hours. It was holiday season and we had a 5.30 reservation, and we were the only table there. The waiters were not friendly at all."
Pattilewmannel,"Dined on January 4, 2013",3,I was disappointed that they asked me to wait outside in the subzero weather for 3 min to wait for my other person.
OpenTable Diner,"Dined on January 1, 2013",2,"The wine list and wine bar/tapas next door were great but the food was disappointing. I found it to be neither authentic nor an interesting version of authentic, for example, the pumpkin and goat cheese croquetas were just bad - heavily breaded and an unpleasant pumpkin taste, and the patatas bravas tasted like potatoes with hot sauce poured on them. I did enjoy the skirt steak but nonetheless have no interest in returning to the restaurant."
OpenTable Diner,"Dined on January 1, 2013",2,ridiculously small dining room with people sitting on top of each other at tiny tables with staff and others constantly bumping into you would not go back food was good but dont see what the fuss is all about
shutterbugnyc,"Dined on January 1, 2013",1,"This is probably one of the most over-rated restaurants I've been to in NYC. We ordered the pumpkin croquettes, skirt steak, oxtail, setas & a Muga Reserva. The pumpkin croquettes were bland and tasteless. The setas had way too much garlic and salt in it. We did enjoy the skirt steak and the wine, but that was all we enjoyed here. We also don't appreciate the host (who looks like Psy) smelling our wine by putting his nose up to the bottle opening before serving it to us. We would not recommend this place, nor would we return here for another meal."
OpenTable Diner,"Dined on December 30, 2012",5,Great special occasion restaurant or a place to go before a movie. You will feel like you have taken a trip to Spain.
OpenTable Diner,"Dined on December 29, 2012",3,Disappointing food in cramped space. Nothing was memorable and prices were hefty for such underwhelming food.
Gratefuldoc,"Dined on December 29, 2012",3,"underwhelmed. expect much more from a Mchellin starred restaurant. spacing is horrific even for New York. no room on the tables. wait staff was disinterested and aloof. wine steward was great. food was uneven and portions small for the price. would choose other tapas restaurants despite the ""rating"". Definitely not the gem we were expecting."
LaFleur,"Dined on December 28, 2012",4,"Hot, dark, noisy, and cramped wine bar, so not for everyone, but if you like sampling lots of different flavors including grilled seafood and whole animal cookery, then this is the place. Fun to sit at counter. Great Spanish wine selections. Never disappoints."
KipC,"Dined on December 27, 2012",5,"Excellent food and service. Went two nights in one week, both times spectacular."
OpenTable Diner,"Dined on December 25, 2012",4,great food love the small plates excellent wine suggestion
OpenTable Diner,"Dined on December 24, 2012",4,"The first 2 dishes were on the salty side, but as soon as I let the waitress know, the rest of the dishes were good. The tastes were incredible nonetheless. Service was great. There were only 2 a waitress and a waiter working at the time I was there. It was very busy, but their attitudes were great. It's on the pricey side, but I would say the service and flavors were worth it."
chrism,"Dined on December 21, 2012",1,"Made 11 pm reservation. Felt unwelcome from the start. Waiter was rude because we were his last table. The manager asked us to leave so she could go home, this after ordering a 200 bottle of wine. Food wasn't great this time around. Would never go back, mainly due to staff!!! Such a shame since it was my favorite place prior to Thursday nights experience."
MMG553,"Dined on December 19, 2012",1,Too noisy. Overpriced for what you get. No ambience. Cramped in small tables and we were rushed to finish our meal so they could turn over the table.
OpenTable Diner,"Dined on December 16, 2012",3,"Food was very good. Server went on break and didn't tell anyone so we were completely ignored for at least 45 min! Once alerted, the other staff tried to take care of us. Finally, the bartender came out and helped. Still, we expect much better from a restaurant of this reputation and cost."
TomP,"Dined on December 14, 2012",5,"Excellent. Better than a lot of the places we ate at in Spain. I would recommend this to everyone. If we go back to New York and Casa Mono is still there, we will go again."
Cynthia,"Dined on December 13, 2012",4,Birthday dinner with two girlfriends - service was spotty at the restaurant but the food was simply outstanding and memorable. Was fun to share the tapas with my friends that night. Be prepared to sit very closely to your neighbors in this tiny restaurant. Very fun- recommend highly and look forward to returning!
JamesF,"Dined on December 13, 2012",4,Outstanding tapas served in a tiny room. The staff navigates the space with amazing grace.
OpenTable Diner,"Dined on December 9, 2012",5,Food was outstanding! The foie GRAS was pure decadence and a perfect blend of seasonings.
ErickN,"Dined on December 7, 2012",3,Enjoyed the variety of dishes. Very loud and cramped space.
Paulsito,"Dined on December 7, 2012",3,Food was Horrible. It was so salty that by the end of the night my tongue was swollen.
OpenTable Diner,"Dined on December 5, 2012",4,Good spot
dabble,"Dined on December 4, 2012",4,Wonderful experience. Interesting menu; better than I experienced in Spain. It challenges your palate to try new foods and food combinations but behind the seeming in congruency of the menu was actually well intended flavor combinations.
SandraS,"Dined on December 3, 2012",5,Ended up going twice. Food is great!!! Feels like in Spain.
Rosie,"Dined on December 1, 2012",5,Amazing and delicious. Unique flavours and plates you can share but you won't want to!
buster,"Dined on November 26, 2012",5,"Amazing, AMAZING Food!!! excellent combinations with fabuolous technique. Great recommendations from the server. Absolute entertainment to sit at the bar and walk through the menu; and don't miss the olive oil ice cream!"
Vanessa,"Dined on November 22, 2012",4,"Really great food as usual. Service was not as great as my first experience. Felt a bit rushed with the bussers coming by and clearing plates before confirming if I was finished. Also showed up early for a reservation to try to get a seat at the bar only to be told that the ""first come first serve"" bar has a wait list. Seemed odd that there would be a waitlist if it was supposed to be first come first serve. The hostess was kind enough to put us on the list and called us within 30 mins to let us know that 2 seats had opened up. Didn't seem like the waitlist was very long and she could have handled the situation in a friendlier and more acommodating manner."
OpenTable Diner,"Dined on November 19, 2012",2,"Foie gras dish was the standount, however my girlfriend's was served cold. Other dishes were only OK. We tried the goat cheese and pumpkin fritters, the sweetbreads and one of the salads. Interesting spot and the wine list is good with a number of smaller producing regions in Italy represented. Service was attentive. Maybe it was just an off night for the kitchen."
WaltF,"Dined on November 18, 2012",4,Here's the place for a palate-pleasing pick-me-up — where small plates let you try out new tastes or new treatments.
OpenTable Diner,"Dined on November 16, 2012",3,"Salsa Music in Spanish restaurant? It kill the whole ambiance !!! Food was good, services of the waitress terrible ."
OtavioSFarah,"Dined on November 14, 2012",5,"Great food, great wines! We really enjoyed our meal. Outstanding!!"
OpenTable Diner,"Dined on November 11, 2012",5,"Our group was only 6... large for this tiny place. But from the moment we walked in, we felt enveloped by the adventure. Food was really excellent, with plenty to please both timid and the explorers. Our server was particularly adept at pairing wine with the many plates she arranged in courses. We spent more than three hours eating, sipping and laughing on a lazy Sunday, and all of us walked away satisfied and grateful for a friend's recommendation of Casa Mono."
MAAB,"Dined on November 10, 2012",4,"We took an out-of-town friend here for brunch recently; we live in the neighborhood. The food is served in small dishes, so it's great for sampling and sharing. We ordered about 3 dishes for each person, and it was more than enough. And we didn't leave feeling hungry or stuffed. The food and service were excellent. I'd definitely go back."
Taster,"Dined on November 9, 2012",4,Great variety of tapas all cooked with sound knowledge of the products. Really nice taste combinations.
OpenTable Diner,"Dined on November 9, 2012",5,"Great for groups of 4 or less. Outstanding service and food. Went on a double date with the CEO/his wife, and my boyfriend...perfect venue for friendship, dates, and discussing business."
EdmundH,"Dined on November 6, 2012",4,Restaurant is small and feels a little cramped
ArielaR,"Dined on October 28, 2012",5,Wonderful!!!!enjoyed every moment
JohnF,"Dined on October 23, 2012",4,Went on a Monday this time and while the food was still great it was not as solid as the first time we enjoyed this restaurant. A couple of items came out not quite as hot as they should have and the service could have been better.
DianneC,"Dined on October 22, 2012",5,"Terrific food for most part. 4 out of 5 tapas were excellent. 5th was good but a bit bland (mamilla clams with chorizo). The pork croquette and the piquillo peppers with oxtail were particularly tasty. Had a lower end wine that was quite satisfactory. Wait staff did nice job. Not the place to go to if desire any privacy, but we had a delightful time."
rina,"Dined on October 20, 2012",5,Excellent tapas selection.. Razor clam is the best!
YiaYia,"Dined on October 20, 2012",3,"Like other highly rated & ""reasonably priced"" (for NYC) restaurants, this felt like a factory. Food was good, interesting, but the staff seemed more interested in ensuring our table turned over than in serving us. VERY loud. Next time I want a fun evening out, I'll go someplace where they're not so full of themselves."
OpenTable Diner,"Dined on October 18, 2012",1,It was the worst restaurant I visited in the five days I spent in NYC.All the food was way too salty and cooked poorly.My two friends thought it was less than mediocre as well.
Graham,"Dined on October 18, 2012",5,"My wife and I spent a few days in New York going to plays and site seeing. A friend had recommended Casa Mono and we would recommend it to anyone. It is all small plates and a lot of not quite common dishes. The tongue was wonderful. The wine list is an extensive list of Spanish wines, also not that common, but very good quality. The bread pudding was delightful."
Quietbelow,"Dined on October 16, 2012",4,"I have been to Casa Mono twice now and absolutely love it.  For entirely reasonable prices you get wonderful food in a great cozy, laid-back and cheerful atmosphere.  The razor clams are a revelation, but the sepia, foie, and mussels with chorizo are all fantastic as well.  Though Casa Mono is great for foodies, not all the dishes are ambitious--but you don't need that from this neighborhood spot.  It's mostly about getting well-prepared, larger-than-average tapas-style dishes and sharing.  I would say four dishes take care of two people (many of them come with sauces you'll want to sop up with bread).    Surprisingly, the wine recommendations are more on point than higher-priced places.  Love Casa Mono."
AKDL,"Dined on October 16, 2012",4,"My husband and I LOVED Casa Mono. This is a small, tightly packed restaurant with fantastic tapas-style dishes. We had the mussels (wonderful), the Iberico ham (the real deal - expertly hand sliced), chorizo and garbanzos, and the much talked about Pork Belly. All were delicious. The place was packed (I recommend a reservation) and service is a bit slow - but everything is made as it is ordered, so when they are busy it is entirely understandable and worth the wait. We'll be back!"
JamieI,"Dined on October 12, 2012",5,Incredible. Just so sweet and perfect all around.
MV2017,"Dined on October 11, 2012",4,"Too noisy; otherwise, awesome; the food is great."
OpenTable Diner,"Dined on October 10, 2012",4,"Great food! Friendly wait staff, although the sommelier seems to be lacking in knowledge and has an unwelcoming attitude."
KarenD,"Dined on October 9, 2012",3,"The food is interesting, well prepared variations on classic tapas. The wine list is long and too heavily weighted to the upper end. We would have been lost without the help of the wonderful sommelier. The noise level will keep me from returning"
Vijay168,"Dined on October 7, 2012",3,"Second time around was not as satisfying as the first time. Fish was under salted; scallops were fantastic except for the sauce/small bits of cantoloupe did not work; pine nuts were good though. Lamb duo had a very good chop but the sausage was OK, a bit dry and salty; vegetable ragu good but not memorable. The tendency for the staff to ask for reservations when the restaurant is half empty (and remain empty for the next one hour) is too snooty."
ychungelle,"Dined on October 5, 2012",4,"Tapas menu was different from other restaurants, very original and tasty. Extensive wine list. Small place but with a lot of vibrant energy (and noise). I enjoyed all of my dishes, and overall was a great experience!"
mian,"Dined on October 4, 2012",3,"I had not been to Casa Mono in years and decided to take my husband there for his birthday. The good food and wine was ruined by the server's efforts to rush us. No, we couldn't order tapas as we ate because the chef preferred the full order at one time, we were told. After we declined dessert but said we wanted another round of wine, we were told to go next door to the restaurant's bar to free up the table. I had heard such stories about restaurants in NY when I first moved to the city in the 1980s but had never experienced the humiliation. We eat out at least twice a week and I can't remember ever being rushed out like that. Needless to say, we won't be going back."
Wonderfulwino,"Dined on October 2, 2012",3,"CM has became a bit haughty with the Michelin star. Food is down to earth but not overwhelming. The wine list is fantastic, one of the best as far as Spanish wines are concerned. Overall a decent experience but for a hafty price..."
Hotelie81,"Dined on September 30, 2012",4,"The food and the service were both unique and truly wonderful! Our server helped us pick an outstanding wine to compliment the food. As an operator of several fine dining restaurants in the Finger Lakes region of the state, I appreciate great food and service and this restaurant delivers both!"
Anne,"Dined on September 29, 2012",4,"Interesting and unusual Spanish food, small plates, beautiful stemware to match incredible wine list. We sat at the bar, Fernando was attentive and friendly.  Our greeter at the door could have been more welcoming. We arrived early, there were only a few tables filled, restaurant was mostly empty. Maitre'd was brusque and took a phone call before seating us. He needs a lesson in warm welcomes when couples are about to drop $200-$250 for a meal in a tiny, noisy restaurant.  That being said, the meal was wonderful, and our bartender/waiter was outstanding."
Kerr,"Dined on September 26, 2012",4,Wait staff happy to make recommendations that are generally spot on. Busy and loud but in a good way. Kitchen has great pacing and all wait staff are super attentive.
JulieK,"Dined on September 23, 2012",5,Space is a little tight so recommended for groups of 4 or less.
ThomasS,"Dined on September 22, 2012",3,"Quality was great, quantity was dissapointing. I understand that we ordered tapas and not entres, but could be a little more generous with the portions - perhaps 20% more food per dish? Tasty. Service was good. Restaurant was romantic and relaxing - we ate late afternoon before the rush and place wasn't full so it was kind of nice and quiet. Overall, good but didn't leave feeling I had to tell someone that they had to go to this place. Been to many Batali/Bastianich restaurants and generally enjoy. Thanks for listening."
MoMo,"Dined on September 21, 2012",5,"Unusual ingredients artfully combined and prepared. Service was prompt yet not rushed. Overall, a superb experience."
Jennywar,"Dined on September 21, 2012",5,"We ate here 5 years ago and thought it was a knock out then! Even better 5 years later. Incredibly delicious and inventive food.... Baby artichokes grilled and dressed with mint, lemon and oil. Shave grilled octopus and shaved grilled fennel... an extraordinary texture sensation.Fabulous.It epitomizes quintessential New York neighbourhood dining and is so tiny with tables just elbow size in width and water glass in a small shelf under the table. Excellent attentive service. Great experience. Not cheap but worth it."
OpenTable Diner,"Dined on September 21, 2012",5,"Loved the food and the staff was great with answering our questions! They also helped us to order the right amount of food since it was tapas. Small and quaint, wouldn't go with a large group of people. Can't wait to go back!"
CCNYC,"Dined on September 14, 2012",3,"Wow, two people, 7 plates, three small pitchers of very good wine, not priceless exactly, but outstanding nevertheless!"
Madison,"Dined on September 12, 2012",4,We just love this restaurant. Cannot get enough of the wonderful delicious food. We also enjoy the next door wine bar. We usually get there ahead of our reservation to have a glass of wine and a plate of cheese with ham at the bar.
OpenTable Diner,"Dined on September 9, 2012",5,Great little spot that you would probably pass over if you were just walking down the street.  Sit at the bar and watch the chefs prepare the tapas.  You will end up ordering everything though because it all looks so good!  Anything with seafood is a must!
OpenTable Diner,"Dined on September 7, 2012",5,"Our experience was amazing, great food, fresh and very chic... We had a table of 6 and everything was just great. Would definitely go back... The wine list is beyond amazing !!!"
OpenTable Diner,"Dined on September 3, 2012",5,We enjoyed our second visit to Casa Mono and would definitely recommend it! Great food and the bar right beside it was also a great place to wait until our table was available. Many wines to choose from. We had a table right beside the open windows. Busy little place so some great people watching as well. Cheers!
MartinG,"Dined on September 3, 2012",2,"Don't bother going unless you're a friend of the waitstaff. Items which were ""no longer available"" for the night mysteriously appeared at a neighboring table that was seated and ordered after we did. There are too many tables in too small a space and the food just isn't good enough to justify the experience."
OpenTable Diner,"Dined on August 31, 2012",4,"Dining at Casa Mono is an energetic, flavorful and exciting experience.  The service -- from the Maitre D's first greeting to the last farewell of our knowledgeable waiter -- was outstanding. The latter recommended excellent, affordable, unpretentious wine that paired perfectly with our dishes. He coursed the meal very well, giving us time to savor such items as perfectly cooked scallops and indulgent sweetbreads before heading on to sublime desserts. Even when a nasty, jaded and generally despicable group of adults next to us argued with him over a trivial check error, our waiter did not compromise our eating experience.  All things considered, the meal was excellent. However, I would have enjoyed a more generous serving of Iberico h"
RichardM,"Dined on August 31, 2012",5,"Absolutely excellent. A very different restaurant with great food, an interesting environment, and excellent service. It is very small so one cannot object to the hustle and bustle but that is part of the experience...."
OpenTable Diner,"Dined on August 30, 2012",5,Casa Mono is centrally located in the Union Square area. The food is superb and this is a great option if you want to be adventurous and try new things. I'm a big fan of small plates so that I can try many different foods and I was not disappointed.
Customer,"Dined on August 29, 2012",2,the food was very heavy but it's batali type intense floors the wine was expensive and selections by the glass were. limited. the wine list is marked up way to much paid 25 bucks for a quoting ( two small servings)of a mediocre Spanish wine batali must do better than that
tommy,"Dined on August 27, 2012",4,"Very loud, tables so close you can smell your neighbors, really interesting wines, great service, stellar tapas, try the goat it rocks"
RussW,"Dined on August 25, 2012",5,The food was terrific. Everything was well propepared and well balanced. I can't recommend the Charcuterie enough. On the othe best I have ever had.
E735,"Dined on August 20, 2012",5,Dinner was superb in every aspect. We'll go back as soon as we can.
OpenTable Diner,"Dined on August 13, 2012",4,"bit  pricey and yer def crammed in, go next door for sanity"
KarineB,"Dined on August 12, 2012",4,"Everytime I go to NYC I have to stop at Casa Mono, I usually like to write and tell what I had, but it has been a while and I don't remember. The only dish I do rememeber is the Clam with the little pasta. This is delicious. Everything is cook perfectly. I will be back again when I'll be in NYC. a place not to miss."
Bestofbest,"Dined on August 12, 2012",5,have eaten here over a dozen times and am more impressed each time. one of my top in nyc
OpenTable Diner,"Dined on August 12, 2012",1,"I am a NY'er, and this was one of the worst dining experiences ever in NYC! The dinner started well with good appetizers and a somelier who knew his wines, but after that it was a train wreck. All of the pasta dishes we ordered were overcooked and had little to no flavor whatsoever. The worst of the worst was the ravioli dish which looked like it had come from a Chef Boyarde can and just dumped on the plate. Otto is supposed to be a 'hot spot' for dining, but it was simply a 'hot mess!' The owners really need to check in with the chef to improve the main dishes. This was such a disappointment since I know the owners must know better than to serve something like this!"
dave50,"Dined on August 11, 2012",3,"Casa Mono was good, but failed to meet expectations. Some of the combinations in the tapas were overly ambitious, and didn't work well. While different and new combinations and flavors can be fun and enjoyable, sometimes you stretch to far, when its not needed. Otherwise, the quality and preparation was excellent, and the service was helpful and cheerful."
NewYork1,"Dined on August 7, 2012",2,Very expensive and the food was barely okay. The waiter asked if he could take our order twice after we were seated for no more than a few minutes. Also he brought the check even though we didn't ask for it immediately after we were finished with our meal and indicated we did not want dessert.
ShankarM,"Dined on August 3, 2012",5,"Food quality is simply amazing. A bit on the expensive side, but well worth it."
Hoc500,"Dined on August 3, 2012",5,"I love this spot.....I am always treated well, and the food is interesting and delicious.  KH"
OpenTable Diner,"Dined on August 2, 2012",4,The waiter was very helpful with his opinions about th menu. The pork belly was excellent. Could have skipped the calamares.
tpujol,"Dined on August 1, 2012",3,"The area is really small and can be a little loud. Not a good place for first dates. The wine list was magnificent. I found a basque white that was fantastic, but only one item from the Balearic Islands. The food was very authentic, the squid is the star of the menu and the pan con tomate tastes like Spain."
IRAS,"Dined on August 1, 2012",4,Nice
OpenTable Diner,"Dined on July 26, 2012",4,"The food here (except the bone marrow, which I found to be very bland) is worth many visits (and the high price tag, and the sub-par service).  Highly recommend the bacalao croquetas!!"
StephanieM,"Dined on July 23, 2012",4,"Amazing fois gras - the best I've ever had!! Fresh, innovative menu.. I highly recommend this place to foodies. If you love food and love to try new things, new flavors you will love Casa Mono. You cannot be afraid to try anchovies for example, as I guarantee you have never had anchovies like that. They were fresh and tender, served on delicious crusty toasted bread with this wonderful olive overtop -magnificent  One thing I did not enjoy was the pork charcuterie plate - Too fatty. Oh yeah and the tables have a compartment underneith in which they keep the water glasses, making it impossible for a woman to cross her legs. It wasn't the end of the world though ;)  Can't wait to go back."
looking4gems,"Dined on July 22, 2012",3,"The food was delicious, even though a little salty. We ordered dishes on the richer side and were satisfied with only 2 per person. The dishes were quite pricey, however, and their size and quality did not merit the price tag. Additionally, the service was disappointing. Our empty water glasses were never proactively refilled (we had to flag down our waitress four seperate times when our glasses were empty), our waitress's demeanor was generally curt, and we were seated more than half an hour after our reservation time (which was late in the evening and we were starving). Our group consensus was that we would return but only if someone else was picking up the tab."
MalcolmH,"Dined on July 21, 2012",5,"Casa Mono's high-end tapas is, without doubt, the best tapas I have had in my life. It is well worth the somewhat-high per-plate cost. The wine list is impressive; and even the least-expensive Rioja ($60) which I ordered was spectacular."
JohnP,"Dined on July 21, 2012",5,"There's a reason We go back to Casa Mono every time we're in NYC. The food and the experience keeps getting better. It was our 10th wedding anniversary and once again, Casa Mono surpassed our expectations. We'll be back soon."
tlala,"Dined on July 20, 2012",5,Always wonderful and a must when visiting NY
Dave,"Dined on July 18, 2012",4,"Exceptional food. Service was professional this time, albeit a touch cold. Wine list is all Spanish, with an emphasis on expensive bottles. Can't miss dishes: duck egg with black truffle and fingerling potato; pork belly with plantain; clams with chorizo; baby squid. Can't miss."
JIMA,"Dined on July 18, 2012",5,"We were recommended CasaMono by my son George who frequented the rest when he was in new York The food was exceptional , full praise and congratulations to chef and mangement. Could not be faulted and the service was excellent Thoroughly enjoyed the experience and would most definitely come back and also recommend to any one. 10 out of 10 Jim Anassis Melbourne Australia"
scottykeats,"Dined on July 15, 2012",2,"I've been to Casa Mono many times. I've benn here twice in the last 4 months and both times the food has been very disappointing. Salty weel done soft shell crabs, two tiny salty scallops for $17.00 and crispy calamari with a farm egg that came burnt and the egg hardboiled. We also noticed the people next to us returning their Paella. This used to be one of my favorite restaurants in NYC."
OpenTable Diner,"Dined on July 14, 2012",5,"Loved every little plate - from the sepia to the rabbit. Fun to sit at the bar and watch the chefs prepare the food. Only slight negative was the dishes were a bit heavy-handed at times with the salt. Other than that, the meal was great, the staff friendly and welcoming, and the wine list interesting."
Apple,"Dined on July 14, 2012",4,Cramped quarters...waitors and hostess were a bit aloof but their razor clam appetizer made it all worthwhile...
Jann,"Dined on July 13, 2012",4,"We shared 4 Tapas; Garlic Razor Clames-very tasty-a few were overcooked and very chewy, Beets with goat cheese were very good but overpriced at $14. Baby Octopus were delicious. Patatas Bravas were a surprise as these are traditionally fried potatoes. Casa Mono version were very good, not fried and in a sauce. It was very busy and noisy."
GraceH,"Dined on July 10, 2012",2,"Overpriced, overhyped tapas...just because it's Batali, doesn't make it good"
OpenTable Diner,"Dined on July 8, 2012",5,"Big, beautiful flavors. My party watched our chef prepare food from the counter, and it made for an especially convivial early afternoon."
StuG123,"Dined on July 8, 2012",5,"Wow! just a great restaurant, food was incredible. Service and wine were off the charts."
OpenTable Diner,"Dined on July 7, 2012",4,"Excellent seafood. Razor clams were beautifully cooked. Softshell crabs were fresh. Duck and mole were a little salty but the cucumbers rescued it. Made ""boring"" salmon interesting."
KimC,"Dined on July 7, 2012",5,"Great food and service, very seasonal menu. Recommended for a nice night out."
Paul,"Dined on July 5, 2012",5,Best Tapas in NYC! Worthy of a much larger dining room. Space is a problem.
Vanessa,"Dined on July 2, 2012",5,Everything from the food to the service to the atmosphere was spot on. The kitchen was super accommodating for a friend that had several food allergies. They went the extra mile to ensure that he experience wa as great as the rest of us. The server also made an excellent wine recommendation based on the food we ordered and our budget. I would go back in a heart beat.  Must order: - foie gras - cod cheeks - stuffed calamares
lpete,"Dined on July 2, 2012",4,"Casa Mono is tiny and was already full by the time we arived for our 6 PM reservation. Loved the mosaic floor. I wish we didn't have to place our entire order at once...we ended up over ordering. (As with any tapas place, the recommendation is 2-3 dishes/person. We went with 6 which was about 1 too many for us.) We tried mussels with chorizo; roasted beet salad; pork belly; patatas bravas and scallops with carrots. The most memorable plates were the scallops and carrots and the mussels with chorizo. I would have both again. I found the pork belly less successful. It was served with plantains but seemed heavy and uninspired after the other fresher, summery dishes. Huge wine list with some reasonably priced options."
OpenTable Diner,"Dined on July 2, 2012",3,"some good some not so good dishes.....too much meat, fish, etc. not enough other options. Stay away from the charcuterie unless you enjoy headcheese. wine was quite nice, good selection."
Shelly,"Dined on June 30, 2012",1,"the food and service were good; however, the whole experience was ruined as the a/c was out and it was so hot I thought we were being punished for something. It was a shame that we got no reduction in cost for this painful experience. (the ambient temp was around 98 degrees)"
OpenTable Diner,"Dined on June 30, 2012",3,unfortunately air conditioing was broen and a bit difficult without to enjoy what casa mono has to offer
choosey,"Dined on June 28, 2012",4,creativity and quality of the food was excellent.
JoyB,"Dined on June 25, 2012",4,Casa Mono always has great tapas and fresh tasting food. The recipes are definitely different than any other tapas restaurant in NYC. The wine selection is also big.
